Org|OrgSector|RverMonthYear|RverReviewer|RverPosition|RverLoc|RverRecom|RvReviewAbout|RvScore|RvComment|topic0|topic1|topic2|topic3|topic4|topic5|topic6|topic7|topic8|topic9
adidas ag|Handel|May 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|2|Durch den Druck geht viel verloren. Jeder denkt an sich.|0.13940108|0.0778603|0.08060833|0.12797906|0.07226033|0.07755611|0.074913114|0.20305221|0.072259665|0.0741098
adidas ag|Handel|May 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Wer die Ellenbogen ausfÃ¤hrt kommt weiter. Wer Teamwork lebt hat keine Chance mehr.|0.07270574|0.07064018|0.08408649|0.2254019|0.074189|0.099654|0.07459665|0.1086264|0.102620296|0.08747939
adidas ag|Handel|May 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Werden nach und nach entlassen. Zu teuer!,,|0.15312508|0.082115665|0.0833578|0.08320325|0.08176772|0.082160324|0.08553509|0.083587475|0.08255011|0.18259746
adidas ag|Handel|May 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|3|Umwelt ja, sozial leider nicht mehr.|0.0913099|0.09345752|0.08519789|0.08242968|0.08501993|0.16111277|0.14062516|0.09380836|0.082713306|0.08432552
adidas ag|Handel|May 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Nur fÃ¼r werdende MÃ¼tter, oder direkt am Hauptsitz.|0.15742092|0.080357485|0.10690339|0.08331477|0.075829856|0.08015248|0.07626381|0.18018933|0.07890983|0.08065817
adidas ag|Handel|May 2019|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei adidas AG in Herzogenaurach gearbeitet.|Empfohlen|Overall|3.8|adidas - a place to work|0.07521181|0.07818478|0.07597802|0.07599383|0.08221746|0.076731905|0.08067238|0.27558815|0.09808737|0.08133434
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|Overall|2.1|Das oberste adidas mgmt hat sich fÃ¼r eine Kultur entschieden, die mit Angst u Druck arbeitet, reine Profit Ausrichtung|0.32186696|0.05382669|0.07933932|0.07330148|0.055988144|0.06732957|0.05310241|0.08288585|0.15125199|0.06110758
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Die Mitarbeiter haben grosse Angst um ihre Jobs, Leistung zÃ¤hlt nicht mehr, nur noch Vitamin B. Neben massiven Umstrukturierungen, Outsourcing in allen Bereichen gehÃ¶ren Downgradings von Job Levels mittlerweile zum Altag, das Gehalt wird dann nach einer gewissen Frist mit nach unten korrigiert. Der Campus wird aufgehÃ¼bscht, was Berufseinsteiger beeindruckt, aber ab Anfang 30 hat man andere AnsprÃ¼che an seinen Arbeitgeber (Sicherheiten, Fairness, LoyalitÃ¤t, ProfessionalitÃ¤t,..) Ã„ltere Mitarbeiter passen nicht zu dem hippen AuÃŸenbild u hier wird dementsprechend dafÃ¼r gesorgt, dass diese kaum noch bei adidas zu sehen sind. Altersdurchschnitt liegt um die 28. Diversity wird auf allen Folien gross geschrieben, leider aber mehr Schein als Sein.|0.775278|0.027162546|0.025264056|0.02500919|0.022062134|0.023649469|0.024548573|0.025353892|0.028780514|0.022891685
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|2|Das war mal eine StÃ¤rke der Firma adidas. Tolle Kollegen, die viel gemeinsam geschafft haben. Doch mit dem Vorstandswechsel hat sich die Kultur verÃ¤ndert u die neuen Mitarbeiter, vor allem Manager, passen besser zum neuen FÃ¼hrungsstil. Die Kollegen Ã¼berleben nur noch mit der Ellbogen MentalitÃ¤t, was natÃ¼rlich zu Unruhen, Missgunst u vor allem Misstrauen fÃ¼hrt.|0.7100272|0.029424304|0.029448293|0.034933824|0.027842836|0.030646032|0.029151343|0.0452939|0.03201678|0.031215474
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Diversity steht bei adidas auf jeder Folie. Doch tatsÃ¤chlich verdienen Frauen bei adidas immer noch schlechter als MÃ¤nner, Chancen bekommt man nur durch Beziehungen.|0.1000708|0.052027114|0.07309188|0.06859809|0.050060116|0.29113996|0.057060707|0.16971922|0.06092765|0.07730449
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Ã„ltere Kollegen sind hier nicht mehr willkommen. Altersdurchschnitt liegt bei ca 28|0.23216896|0.069404714|0.0720013|0.07279757|0.09308551|0.18051574|0.06991612|0.07583906|0.0647177|0.06955337
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|2|Es gibt Initiativen wie z bsp parley Kooperation, die positiv beitragen. Aber wirklich innovativ u engagiert wird das Thema nicht angegangen! Die Lebensdauer der Schuhe ist nach wie vor lÃ¤cherlich. Hier lÃ¤ge das grÃ¶ÃŸte Potential zur MÃ¼llvermeidung|0.086395524|0.064163186|0.18226208|0.12446901|0.13608725|0.10203095|0.06384784|0.076193064|0.05292912|0.111621976
adidas ag|Handel|May 2019|2|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Nicht empfohlen|Work-Life-Balance|2|Die Menge der Arbeit bleibt gleich, die Performance Kultur fordert aber mehr Leistung, parallel werden Abteilungen ausgelagert u Wissen geht verloren.|0.19145899|0.058948588|0.254219|0.085485905|0.044519372|0.076298386|0.048516084|0.054853477|0.11176599|0.07393424
adidas ag|Handel|April 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Empfohlen|Overall|4.8|Top Arbeitgeber!|0.12859526|0.10182061|0.09506791|0.097440265|0.093953975|0.092690684|0.10868249|0.09129046|0.09445883|0.09599955
adidas ag|Handel|April 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Empfohlen|Umwelt-/Sozialbewusstsein|3|Alles kommt in Plastik verpackt..|0.091719694|0.08834193|0.097197205|0.101403154|0.08812837|0.16683279|0.105217025|0.08805446|0.083914764|0.08919058
adidas ag|Handel|April 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Empfohlen|Overall|4.8|Top Arbeitgeber!|0.1286558|0.101793855|0.09506503|0.09743553|0.09395131|0.092688836|0.10866929|0.09128936|0.094455644|0.095995404
adidas ag|Handel|April 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Empfohlen|Umwelt-/Sozialbewusstsein|3|Alles kommt in Plastik verpackt..|0.09172317|0.08834409|0.09720415|0.10141194|0.088130444|0.16678253|0.1052385|0.08805649|0.083915606|0.08919308
adidas ag|Handel|April 2019|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei adidas Group in Rieste gearbeitet.|Empfohlen|Overall|3.5|angemessener Arbeitgeber|0.12871613|0.10180017|0.095062755|0.097432874|0.09394998|0.09268776|0.10861406|0.09128874|0.09445416|0.09599342
adidas ag|Handel|March 2019|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|2.0|Leider mehr Schein als Sein.|0.10766282|0.094360165|0.10521957|0.09297052|0.095049724|0.093728185|0.12006031|0.09445676|0.09589942|0.100592576
adidas ag|Handel|March 2019|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|"Diskriminierung wird immer stÃ¤rker, besonders was Bezahlung angeht, kein Tarifvertrag, nur ""freiwillige"" 1-2% GehaltserhÃ¶hung"|0.061609678|0.07890177|0.1359217|0.06447067|0.17495617|0.068227|0.120439984|0.107828245|0.08323241|0.10441233
adidas ag|Handel|March 2019|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|"Diskriminierung wird immer stÃ¤rker, Abfindungen/ ""Verschwinden"" der erfahrenen Kollegen ist sehr auffÃ¤llig"|0.099608526|0.13584869|0.0916721|0.13704427|0.06813081|0.07021549|0.06930306|0.19367604|0.0628959|0.07160509
adidas ag|Handel|March 2019|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|2|Leider auch hier mehr Show als Ernsthaftigkeit. z.B Fuhrpark, Bezahlung von Mitarbeitern innerhalb und ausserhalb der EU Produktion in Fernost =Ausbeutung der Ressourcen (Mensch + Natur)|0.08117158|0.078947164|0.20378219|0.0778599|0.07941252|0.083654016|0.08576863|0.07672213|0.1532989|0.079383016
adidas ag|Handel|March 2019|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|1.8|Senior Project Manager|0.09530872|0.07510697|0.07639192|0.103729144|0.0744315|0.07558033|0.075427145|0.12567443|0.22230707|0.07604279
adidas ag|Handel|March 2019|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Es herrscht eine permanente Angst gekÃ¼ndigt zu werden....|0.22483236|0.07864642|0.07567777|0.081339836|0.076886676|0.07921732|0.07785985|0.14612763|0.07989829|0.079513855
adidas ag|Handel|March 2019|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|1|Da eine permanente Angst herrscht, versucht sich jeder soweit es geht zu schÃ¼tzen, kein Zusammenhalt.|0.27797705|0.09746628|0.06865577|0.09329544|0.085751265|0.07356732|0.069511056|0.088878304|0.07502447|0.06987307
adidas ag|Handel|March 2019|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Der versuch ist da, aber nur seitdem es von der Regierung vorgeschrieben wurde.|0.0799352|0.114307344|0.12864955|0.08754624|0.08734932|0.099187605|0.11926304|0.10125743|0.07937569|0.10312857
adidas ag|Handel|March 2019|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Die werden systematisch gekÃ¼ndigt.|0.10125974|0.08357001|0.086056404|0.088600494|0.08477105|0.086626686|0.08579028|0.199656|0.08386643|0.09980287
adidas ag|Handel|March 2019|7|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Zu viel Work Load....|0.081707135|0.08954571|0.08433121|0.08294929|0.08946357|0.08298195|0.08778098|0.2204831|0.097613655|0.08314346
adidas ag|Handel|March 2019|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|2.9|Very unprofessional DAX30 company|0.0895499|0.0914959|0.091334395|0.093299694|0.11266957|0.09272697|0.09210824|0.09546674|0.14506078|0.096287765
adidas ag|Handel|March 2019|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|2|Depense on relationship to the upper management and on the other hand the are many nice & professional colleagues having the same challenges.|0.06337412|0.0723904|0.07318672|0.06323348|0.07792186|0.06812037|0.0677803|0.17979573|0.26986706|0.064329945
adidas ag|Handel|March 2019|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|3|Mostly good!|0.089395605|0.09257805|0.08935138|0.090448305|0.090534106|0.08981515|0.09224134|0.09325902|0.1805885|0.0917886
adidas ag|Handel|March 2019|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|5|Good|0.08939714|0.09259558|0.089352764|0.09045371|0.09053993|0.08981811|0.09225657|0.09328358|0.18050162|0.09180102
adidas ag|Handel|March 2019|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|4|Depense on manager!|0.14453484|0.089995086|0.09176634|0.09316719|0.089782506|0.09074453|0.08999206|0.089676484|0.1296842|0.09065678
adidas ag|Handel|March 2019|9|Ex-FÃ¼hrungskraft / Management|Hat im Bereich Design / Gestaltung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|2.8|A culture of bullying (ger: mobbing) from Senior Management|0.07326402|0.0784861|0.08536567|0.090197474|0.079726055|0.08064096|0.08830488|0.19382702|0.15525101|0.07493684
adidas ag|Handel|March 2019|9|Ex-FÃ¼hrungskraft / Management|Hat im Bereich Design / Gestaltung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|People who can not lead were promoted in positions where they are responsible for other people but do not have the quality to do so. Senior management on top of that is mostly old and due to German law not fireable. That results in managers bullying their subordinates until they get sick or quit. The managers stay and repeat this process with. None of my former colleagues is happy to still work there.|0.026071198|0.02536649|0.025799597|0.02971419|0.027729457|0.025574205|0.02546005|0.03643792|0.7523915|0.025455331
adidas ag|Handel|March 2019|9|Ex-FÃ¼hrungskraft / Management|Hat im Bereich Design / Gestaltung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|1|Me first, ellbow mentality. Smiling in your face and talking sh*t about you behind your back. It's purely networking and taking advantage of you and your position.|0.057151377|0.06419602|0.06368683|0.061620764|0.23371689|0.0660215|0.06629406|0.06531683|0.25448248|0.06751325
adidas ag|Handel|March 2019|9|Ex-FÃ¼hrungskraft / Management|Hat im Bereich Design / Gestaltung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Long hours and working on the weekend is a given. In the middle of nowhere and there is not much one can do in Nuremberg on the weekends apart from traveling and spending the extra money you earn.|0.06416312|0.06486853|0.06530902|0.064641744|0.07833723|0.069004074|0.0706999|0.15592578|0.29522017|0.071830444
adidas ag|Handel|March 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|2.4|Director|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|March 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|2|Sehr viel politisches Gehabe bezgl. das ist mein Gebiet obwohl es klar nicht so ist und ich entscheide Ã¼ber den Kopf des anderen Hinweg. Keine Vorbilder im Leadershipteam|0.09488772|0.10597345|0.08093765|0.090438806|0.07878184|0.080020785|0.08176444|0.22161785|0.08165663|0.08392085
adidas ag|Handel|March 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|3|Kommt auf den Bereich an|0.09172522|0.086480625|0.10000102|0.10080561|0.084342144|0.1826587|0.089992315|0.09230284|0.08474219|0.08694937
adidas ag|Handel|March 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Siehe Durchschnittsalter... Ã¤ltere Kollegen werden eher als Last empfunden und bekommen mehr und mehr AufhebungsvertrÃ¤ge|0.2570693|0.07432557|0.07633196|0.081474714|0.06844283|0.07609896|0.08042266|0.13636911|0.08226576|0.06719916
adidas ag|Handel|March 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|4|Parley of the ocean ist nur ein Beispiel, aber auch intern wird viel getan Plastikfrei auszukommen.|0.098320924|0.07691171|0.07975741|0.09656847|0.079167314|0.088811144|0.0818787|0.14032616|0.08007148|0.17818667
adidas ag|Handel|March 2019|10|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Personal / Aus- und Weiterbildung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|3|Durch homeoffice MÃ¶glichkeit besser geworden|0.09483496|0.11615951|0.09301883|0.18055996|0.08571872|0.0919019|0.085307874|0.085058644|0.084820844|0.08261874
adidas ag|Handel|February 2019|1|Werkstudent/in|Hat zum Zeitpunkt der Bewertung bei adidas in Herzogenaurach gearbeitet.|Empfohlen|Overall|5.0|Bester Campus und perfekte ArbeitsatmosphÃ¤re mit jede menge angebote fÃ¼r die Mitarbeiter|0.2561593|0.08962568|0.102432325|0.07773554|0.06282656|0.11576398|0.0647451|0.085417055|0.06505311|0.08024136
